id	sentence	syllables
265546276182036480	He is divisive.	5
265537298265948160	Offer me real money	7
265509421243834369	My interview discussing	7
265132904684855296	Make sure you get out and vote...	7
265132601365368833	we love doing it!	5
264896026056462336	Make it count vote for .	5
264507630398103552	I think should take this challenge.	7
264452984602255360	His promises are worthless!	7
264444623353704448	Reality TVs	5
264442229127536641	A wonderful place.	5
264432824575221760	He doesnt believe in work.	7
264010129106665472	Florida doesnt.	5
263649063847739392	What is he hiding?	5
263356437315588096	Fans shouldnt worry.	5
263348204068810752	Hiding something?	5
263344365991256065	RT if you think Pres.	5
263332588033302529	Another great cause	5
262982737416290304	Free coffee and food.	5
262981828057636864	Lets see what happens later.	7
262586538603446272	Bill, you are no Letterman.	7
262583859709882369	.@BetteMidler	5
262583859709882369	talks about my hair	5
262583859709882369	Is this a double standard?	7
262274686442950656	he is no leader.	5
262149064735469570	tries so hard to be a star.	7
261936855950438400	I saved her tiny...	5
261930324613795840	w/ Arianna and at .	7
261927178046943232	No one approves (cont)	5
261918581187571713	Must win Ohio.	5
261914283682705408	It will be great fun.	5
261903226918559744	By the way, where is ?	5
261903226918559744	now she is silent.	5
261901502430461953	The Middle East is a mess.	7
261840768199716865	Sounds like a good idea.	7
261839402723049472	.@SabrinaSiddiqui	7
261828439059873792	Letterman was great last night.	7
261552946565750785	I dont think this was a gaffe.	7
261552582504366080	We need to rein them in.	7
261511394367770624	on s show last night.	5
261506691567329280	Unbelievable.	5
261501761049747458	She is a dummy	5
261501761049747458	just look at her past.	5
261220827054350336	#Election	5
261220234470502400	A puppet of Obama?	7
261094759320408064	All predictions re:	5
260762059246022657	He definitely cheated!	7
260700788563795969	and I mean much more.	5
260700414381547520	Viewership will be way down.	7
260546105601830912	Always treated me fairly.	7
260535782324981760	lets see how it goes.	5
260535782324981760	Ill be tweeting live.	5
260481886097383424	"""This is my last election."	7
260468137919660032	Key to its success!	5
260402470436601856	"Barack Obama bombshell"""	7
260392425552482307	It makes you hungry.	5
260029154127392768	Respect the wounded and dead.	7
259377113994510336	Toledo is a great place	7
259377113994510336	I love Ohio.	5
259374491107483648	Newly released NH poll has	7
259374491107483648	Mitt will pull away next week.	7
259367543196758017	No, sadly, not even close!	7
259355082456449025	but I dont like John Mayer	7
259355082456449025	he dates and tells	5
259355082456449025	be careful Katy (just watch!).	7
259321394029023232	You have what it takes.	5
259304509363351553	.@evaemery	5
259288723848564736	Time certainly flies!	5
259283724347273217	Benjamin Franklin	5
259038410432446464	I love India!	5
259037716283535364	I hope you are doing well	7
259035420510273536	I hope thats the reason	7
259035420510273536	otherwise, just plain stupid.	7
259035050602020864	A total professional.	7
258970589853786113	I think the will win today.	7
258944857291255808	Dopeywho went bankrupt, you?	7
258917220846018560	Really bad news.	5
258909724983042048	Does he even care?	5
258664282634457088	w/ both Woody (cont)	5
258658751857438721	.@mystikangel	5
258596208350748672	Windmills are a disaster.	7
258575681275965440	Dont put it past him!	5
258542382667149312	anything is exciting.	7
258392659385802752	No wonder nothing gets done.	7
258391266109292544	Obama has no answer.	7
258389924456312832	All words, no action.	5
258381269258338306	Obama just said	5
258378469950513152	but why hasnt he done it?	7
258318014334767104	They just dont believe we would.	7
258312283325857793	Very impressive.	5
258311801484226560	And I will go to games &	7
258307558513721347	You are doing a great job.	7
258299167355588608	he will quiet down quickly.	7
258241361386561536	At least he is consistent.	7
258205151507124224	Well all be watching .	5
258193260760150016	Obama must go!	5
257930053776732160	He is a $M/yr rip off.	7
257887477984022528	Boy would that create a mess!	7
257841894015500288	We want to give him a chance	7
257552110374248448	When I go, they win.	5
257293284945321985	they deserved to lose.	5
257227013293756416	Scrape and paint before too late.	7
256827434412961792	Great to hear that our loyal	7
256802697607512066	#VPDebate	5
256584882434748416	#VPDebate	5
256571678237282304	#VPDebate	5
256566001385209856	#VPDebate	5
256560945898352640	#VPDebate	5
256558418876325888	#VPDebate	5
256488097443897344	Another sign that is right.	7
256486209034022914	Obama collect today?	7
256477082228518914	That is the real scandal.	7
256466457968381955	Dont be fooled by his gaffes.	7
256125913694089216	Be careful on Thursday night!	7
256113180252729346	Do people think this is fair?	7
256111919491084288	Receiving thousands of thank	7
256104783763603457	What is he thinking?	5
256104065287733248	% of college grads unemployed.	7
256063573669855232	Be careful of voter fraud!	7
255784560904773633	He is desperate.	5
255721242101940224	I like him again, a lot.	7
255690799193415680	.@ErraticSLK	5
255684651203559424	They made a wise decision.	7
255678963056246784	Our fans will be pleased.	5
255670162068488192	We cant afford four more years.	7
255395992877273088	At the request of many	7
255370164017721344	They want Obama.	5
253950831685140481	Isaac Newton	5
253944806739439616	; Unsustainable:	5
253913912544722944	Wheres the media?	5
253877445814525952	Lets see what happens.	5
253873730126753792	See you in London.	5
253864404897128452	You need to stay positive.	7
253598240602214400	and thats Barack Obama.	7
253574995337441281	Yes, absolutely.	5
253571648131846145	Work hard and never give up!	7
253566232098373632	My interview discussing	7
253534879986376704	See you in Londonbig crowd!	7
253206663664922624	They already own the place.	7
253146023004872704	Dont be intimidated!	7
252881545369628672	Art of the Deal	5
252854124905897984	#TimeToGetTough	7
252827853949923328	Cyberattack on White House	7
251760809103990784	.@IsraeliPM	5
251752835904045056	Living large on us.	5
251731068837834752	Obama is not working.	7
251705588164210689	.@LisaLampanelli	7
251705588164210689	You are terrific (always).	7
251705588164210689	Great job on the Apprentice.	7
251688377651441664	Keep the big picture in mind.	7
251685912130510848	The country will collapse (cont)	7
251673779099545600	Pick up a #Trump suit	7
251349269339074561	days until the election.	7
251333907776143360	with his event featuring .	7
251129989733445633	Shameful reporting...	5
251129588242075648	Huff post gets it wrong	5
250971165642854401	Not what he said in .	5
250961000759693313	.@brandonhardest	5
250961000759693313	Love what you do and work hard.	7
250673872070926336	Wheres the media?	5
250667130528362496	The All Stars are hard at work...	7
250659012616519680	I love standing ovations!	7
250651351367942144	Late winter or early spring.	7
250651351367942144	It will be a great season!	7
250311855229255680	The Emmys were horrendous...	7
250282366248030208	; the students were fantastic	7
249236296508248064	Ill be on Monday at : AM.	7
248855607090745344	It will be magnificent.	7
248850694461861888	Thanks Matt for the nice mention	7
248490010599370752	Top selling brand nationwide.	7
248471159803363328	Ive been saying this for years...	7
248156585061384193	.@RICKYMONEY	5
248071806383185921	Theyve done a terrific job.	7
248055448614367232	Abraham Lincoln	5
248054450042851328	#TimeToGetTough	7
247792708872192000	Buy directly from a bank.	7
247775014131212290	Some people just dont have it!	7
246690293997506561	Will be terrific.	5
246669425598672896	Sometimes thats necessary.	7
246339982283923456	Must see video	5
246252875834089472	He cannot let this happen.	7
246252875834089472	Must get tougher (cont)	5
245980291775209474	Obama=Carter.	5
245587595017478144	Wheres the media?	5
244163754168827905	"""You have enemies?"	5
244131526143528961	Hence, go with your gut!	5
243810078552096768	"Maybe"" has over M views."	7
243794744780681217	"Hes added million people."""	7
243761893049769985	Pretty convenient.	5
243444064995921920	We must do better.	5
243428620792647680	Did he bring his phone with him?	7
243407914017120256	Its simpleI get the ratings!	7
243353107382300673	What message does it send when	7
243061925209047040	Is this Hope & Change?	5
243061925209047040	We must do better.	5
242973742836375552	"""Be yardstick of quality."	7
242385540589182976	Great going Andy Roddick!	7
242385540589182976	Brooklyn Decker is good luck.	7
241967336599470080	Tune in at AM EST!	5
241584383235088384	We have all the cards.	5
241265547319336960	Chris has completely lost it.	7
241173519851978753	Gas prices are way too high.	7
240896478233645057	Mitt knows its Time To Get Tough.	7
240515172496732160	.@RobinRoberts	5
240462265680289792	he made a good decision.	7
239001468219301889	is so excited.	5
238709733215834113	The clock is ticking...	5
238702061011734529	Fight hard for that brand of yours.	7
238670207034482691	"Via : ""to speak at """	5
238629514492649472	"Oh, and government built it."""	7
238367663284449280	Hey , We Did Build It!	5
238300938983600128	Russia thinks hes weak.	5
238292418531827713	Make fantastic gifts.	5
238288089003458562	".@washingtonpost thinks is """	7
238271519338397696	I, for one, wont be.	5
238002311224512513	Just coincidence.	5
237979545121214464	Obamas America.	7
237973735678812161	Proud to be a part of this.	7
237951287663132672	.@Rosie, get better fast.	7
237654606929354752	OPEC loves to rip us off.	7
236518184402960384	"Obama can kiss our a!"""	7
236496649038491648	Isnt that disgraceful?	5
236213344225337344	Very very sad!	5
236179071455858688	A great photo of	5
236118666146611203	Not a big surprise...	5
236102883572076544	Will be fun to watch.	5
235828214289805312	$ Billion from Medicare by .	7
235819242262507521	He designed the (cont)	5
235412464722931713	Answer: Something major!	7
235098285734518784	Both are summer blockbusters.	7
235098285734518784	#MidasTouch	5
234021216955031552	Monday morning : AM	5
233986915035136000	We can & must do better.	7
233985215155023872	They made us all proud!	5
233956438706368512	.@lolojones	5
233669365130743808	They gave away (cont)	5
233654076364177408	.@MikeTyson	5
233627136508968961	We must do better.	5
233625500365508608	"""Americans never quit."""	7
233266991723577344	Its embarrassing.	5
233235242985590784	"The NYPost reports """	5
233220365881589760	Like AOL, when will they fail?	7
233200677311107072	Should be a wonderful time.	7
232909540725780480	Why am I the enemy?	7
232900144599801856	How does that help us?	5
232882519446519809	I went to s play.	5
232869745546907648	We must do better.	5
232552901824901120	She is terrific!	5
232551671874592769	is a disaster!	5
231100427213619201	In , hit Bush for secrecy	7
231080056590594048	So generous and pious!	7
230689930022645760	"s cover ""The Trump Effect"""	7
230389540760719360	Enjoying the Olympics.	7
230389540760719360	Great coverage by as well.	7
230372734008438785	on Jerusalem	5
230339069580820480	Great job to Missy Franklin.	7
230339069580820480	Great going, Missy!	5
229924907784482816	Thomas Edison	5
228938218865831936	Good news has beating %%	5
228931360843251714	Price of corn has jumped over %.	7
228501680470257664	Killing our childrens future.	7
228232043258081280	They ran for the hills.	5
226385532287057920	We must do better.	5
226057124382396417	economic gloom	5
226052896515579904	Irresponsible!	5
226052533867642881	It just filed for bankruptcy	7
225667355617935361	What recovery?	5
225647494141452290	Thanks to cant hide anymore.	7
225582661236817922	ObamaCare is a TAX.	7
225227095381508097	What controversy?	5
223872489514737664	He is a paper tiger.	7
222739756105207808	This is the latest	5
221336210579271680	he should be ashamed.	5
221335308690669568	So what else is new?	5
220984530348154881	F. Scott Fitzgerald	5
220228977481089024	"""We must never bend too much."""	7
220170240875700224	Great poll numbers for	5
218785202229624832	ObamaCare has tax hikes	7
218761843739594752	Had a great time with last night.	7
218062348097822720	No accountability.	7
218047987610427392	Whos the outsourcer?	5
217690546490195968	They will own our country soon.	7
217345519398301697	Norman Vincent Peale	5
217323474417491968	It must be fully repealed!	7
216195199452454912	Unsustainable!	5
215817662998126593	Over , rapes last year.	5
215206963749994497	He will do really well.	7
215155300771180544	My interview re:	5
213716442221264896	Win a dinner with	5
213716442221264896	Its selling like hotcakes!	7
213363566726742016	Absolute professional.	7
212989330120122368	The healthcare plan post	5
212978018539417600	China is laughing at us!	7
212599840616628224	Lebrons time is now!	5
212580959688728576	and & s low ratings m	7
212274135001341952	Does it get any dumber?	7
212219432699826180	Bring back the round fights.	5
210413359747694593	The results are in.	5
210413359747694593	but he went for an ambush!	7
210388131432759298	He is loyal to his friends.	7
